State_name_from,State_name_to,StateFIPS_places,StateFIPS_cbg,iso_week,n
AL,AL,01,01,2,270429.87606417487
AL,AL,01,01,3,272030.35435811937
AL,AL,01,01,4,274174.9639664635
AL,AL,01,01,5,266098.7085437798
AL,AL,01,01,6,287580.1126912353
AL,AL,01,01,7,292412.0370097266
AL,AL,01,01,8,297609.28849467164
AL,AL,01,01,9,277232.48838289466
AL,AL,01,01,10,267363.98571154603
AL,AL,01,01,11,274854.36315791775
AL,AL,01,01,12,331336.70706230734
AL,AL,01,01,13,321716.02452377125
AL,AL,01,01,14,313534.7682379054
AL,AL,01,01,15,329520.774836853
AL,AL,01,01,16,324204.74949860014
AL,AL,01,01,17,326354.03519695473
AL,AL,01,01,18,324416.16708340816
AL,AL,01,01,19,327434.11980280204
AL,AL,01,01,20,321256.9008787629
AL,AL,01,01,21,314902.13119631424
AL,AL,01,01,22,324198.46190391673
AL,AL,01,01,23,312039.15483031754
AL,AL,01,01,24,310823.20804655424
AL,AL,01,01,25,309017.5977381287
AL,Alaska,01,02,2,126.66056764119882
AL,Alaska,01,02,3,249.330582895247
AL,Alaska,01,02,4,188.89151960995733
AL,Alaska,01,02,5,270.5577031154979
AL,Alaska,01,02,6,314.4733117931814
AL,Alaska,01,02,7,133.20261087924305
AL,Alaska,01,02,8,78.32463597776335
AL,Alaska,01,02,9,180.55473648138826
AL,Alaska,01,02,10,231.93430195190018
AL,Alaska,01,02,11,110.19532815062499
AL,Alaska,01,02,12,144.33772195069284
AL,Alaska,01,02,13,44.277372872507044
AL,Alaska,01,02,14,1.1272727272727272
AL,Alaska,01,02,15,2.9779227345275743
AL,Alaska,01,02,16,118
AL,Alaska,01,02,17,8.264660264660264
AL,Alaska,01,02,18,30.357232704402517
AL,Alaska,01,02,19,19.963499688038496
AL,Alaska,01,02,20,104.05583712666437
AL,Alaska,01,02,21,86.55281614152797
AL,Alaska,01,02,22,140.222143288422
AL,Alaska,01,02,23,251.36383883281874
AL,Alaska,01,02,24,112.19304493308049
AL,Alaska,01,02,25,313.10528313618823
AL,AR,01,05,2,3572.7918940772192
AL,AR,01,05,3,3481.281470808703
AL,AR,01,05,4,2859.204006262508
AL,AR,01,05,5,3013.1533201940633
AL,AR,01,05,6,3860.9354434614384
AL,AR,01,05,7,3330.1723520599703
AL,AR,01,05,8,3840.0635302683313
AL,AR,01,05,9,3977.5746876608664
AL,AR,01,05,10,3744.1250180496995
AL,AR,01,05,11,2639.5911209330015
AL,AR,01,05,12,3125.3938111090765
AL,AR,01,05,13,2764.675142767152
AL,AR,01,05,14,1803.9721452940319
AL,AR,01,05,15,1966.6276670306097
AL,AR,01,05,16,1618.1531827678566
AL,AR,01,05,17,1885.7725915689919
AL,AR,01,05,18,2543.9230487283903
AL,AR,01,05,19,2992.5033335336047
AL,AR,01,05,20,5562.891132604901
AL,AR,01,05,21,3842.359251798182
AL,AR,01,05,22,6150.9341291652845
AL,AR,01,05,23,4122.707748308748
AL,AR,01,05,24,5549.739343172747
AL,AR,01,05,25,6000.42266515745
AL,Arizona,01,04,2,842.7008792573331
AL,Arizona,01,04,3,1064.6665406532993
AL,Arizona,01,04,4,1009.4749737834743
AL,Arizona,01,04,5,1036.2697671764076
AL,Arizona,01,04,6,980.9498642757393
AL,Arizona,01,04,7,746.7279898511392
AL,Arizona,01,04,8,896.260368837798
AL,Arizona,01,04,9,991.6764707874678
AL,Arizona,01,04,10,868.6398873738382
AL,Arizona,01,04,11,1063.8129239062253
AL,Arizona,01,04,12,1567.8136900816087
AL,Arizona,01,04,13,428.11413299434497
AL,Arizona,01,04,14,444.59376655234985
AL,Arizona,01,04,15,644.7909274805497
AL,Arizona,01,04,16,276.5921313697812
AL,Arizona,01,04,17,461.6114821238623
AL,Arizona,01,04,18,622.7513023426638
AL,Arizona,01,04,19,1087.4516525707177
AL,Arizona,01,04,20,1080.936705183
AL,Arizona,01,04,21,1303.965381157252
AL,Arizona,01,04,22,675.7763024407758
AL,Arizona,01,04,23,830.0453933331229
AL,Arizona,01,04,24,820.7163202653037
AL,Arizona,01,04,25,641.1506360870354
AL,California,01,06,2,2039.1565458347438
AL,California,01,06,3,2540.939113367789
AL,California,01,06,4,2113.8336812274288
AL,California,01,06,5,2225.7580277521397
AL,California,01,06,6,3332.3486156698345
AL,California,01,06,7,2553.568748359105
AL,California,01,06,8,2725.1157560571646
AL,California,01,06,9,2226.3424662820903
AL,California,01,06,10,2585.7339912043985
AL,California,01,06,11,2108.3020857744987
AL,California,01,06,12,2004.3268159150198
AL,California,01,06,13,2106.3380500585895
AL,California,01,06,14,1004.9244862150774
AL,California,01,06,15,948.2334860373229
AL,California,01,06,16,880.3095030473875
AL,California,01,06,17,1139.2187327051995
AL,California,01,06,18,1463.756892693791
AL,California,01,06,19,2319.463037493496
AL,California,01,06,20,2713.4092289807113
AL,California,01,06,21,3377.8789444976396
AL,California,01,06,22,2898.6086861613776
AL,California,01,06,23,2510.1118542651434
AL,California,01,06,24,2241.7399408253523
AL,California,01,06,25,2577.1958371370624
AL,CO,01,08,2,1114.1878824033813
AL,CO,01,08,3,1084.6351943276766
AL,CO,01,08,4,737.9083309681872
AL,CO,01,08,5,1438.3293197229366
AL,CO,01,08,6,933.7108088624225
AL,CO,01,08,7,793.5224648469532
AL,CO,01,08,8,1251.6830206042564
AL,CO,01,08,9,901.4865701751561
AL,CO,01,08,10,1071.0615295826549
AL,CO,01,08,11,766.8989322264489
AL,CO,01,08,12,923.4664575629611
AL,CO,01,08,13,632.9550711400077
AL,CO,01,08,14,513.5362489711816
AL,CO,01,08,15,547.6895194027016
AL,CO,01,08,16,148.69845302318944
AL,CO,01,08,17,431.64580850168846
AL,CO,01,08,18,402.3963204964502
AL,CO,01,08,19,1131.3987967489854
AL,CO,01,08,20,769.3958890518129
AL,CO,01,08,21,1146.1004613964199
AL,CO,01,08,22,1271.046695752334
AL,CO,01,08,23,1188.0031606076748
AL,CO,01,08,24,1212.6150619088623
AL,CO,01,08,25,1164.9466587323952
AL,Connecticut,01,09,2,175.92146709256568
AL,Connecticut,01,09,3,197.16650284882292
AL,Connecticut,01,09,4,468.610015872543
AL,Connecticut,01,09,5,475.4384602511776
AL,Connecticut,01,09,6,475.1612097837533
AL,Connecticut,01,09,7,379.3339945377286
AL,Connecticut,01,09,8,560.709377536571
AL,Connecticut,01,09,9,418.8709506239215
AL,Connecticut,01,09,10,122.82078765849054
AL,Connecticut,01,09,11,137.3099911070726
AL,Connecticut,01,09,12,359.3202057515347
AL,Connecticut,01,09,13,102.34948268057742
AL,Connecticut,01,09,14,155.4464210986891
AL,Connecticut,01,09,15,225.45859318966393
AL,Connecticut,01,09,16,31.758222624377844
AL,Connecticut,01,09,17,5.011435388133486
AL,Connecticut,01,09,18,66.89111197378882
AL,Connecticut,01,09,19,159.35424275077378
AL,Connecticut,01,09,20,239.49971312975393
AL,Connecticut,01,09,21,477.4761001106998
AL,Connecticut,01,09,22,366.01886565506936
AL,Connecticut,01,09,23,354.26747533002754
AL,Connecticut,01,09,24,482.4314279152146
AL,Connecticut,01,09,25,315.1191228215818
AL,DC,01,11,2,183.01057729190413
AL,DC,01,11,3,70.04097995467973
AL,DC,01,11,4,60.267370436344564
AL,DC,01,11,5,87.37742630415076
AL,DC,01,11,6,118.74894355687664
AL,DC,01,11,7,202.6955801845482
AL,DC,01,11,8,136.9951785321892
AL,DC,01,11,9,117.65914309140479
AL,DC,01,11,10,112.53991576148634
AL,DC,01,11,11,53.28977441857111
AL,DC,01,11,12,31.77709751573649
AL,DC,01,11,13,46.866560964008244
AL,DC,01,11,15,25.576431492842534
AL,DC,01,11,16,5
AL,DC,01,11,17,8.749130022144891
AL,DC,01,11,18,54.01971747543714
AL,DC,01,11,19,41.337267911016866
AL,DC,01,11,20,278.76320293483434
AL,DC,01,11,21,14.895551029282728
AL,DC,01,11,22,22.642043439739425
AL,DC,01,11,23,60.04479701792262
AL,DC,01,11,24,45.53744505481383
AL,DC,01,11,25,36.971002531940734
AL,DE,01,10,2,187.01738922660542
AL,DE,01,10,3,110.58739819378944
AL,DE,01,10,4,67.0998956311413
AL,DE,01,10,5,145.71806827486176
AL,DE,01,10,6,561.0601012957444
AL,DE,01,10,7,126.51902838872138
AL,DE,01,10,8,226.47233542977477
AL,DE,01,10,9,84.51042042394414
AL,DE,01,10,10,79.91780795715565
AL,DE,01,10,11,90.78322802568425
AL,DE,01,10,12,77.8098933351158
AL,DE,01,10,13,411.23238941093973
AL,DE,01,10,14,79.55166839269948
AL,DE,01,10,15,156.9948546426439
AL,DE,01,10,16,4.554744525547445
AL,DE,01,10,17,104.59027178946695
AL,DE,01,10,18,27.03282528047889
AL,DE,01,10,19,51.00608462341308
AL,DE,01,10,20,226.32815977144918
AL,DE,01,10,21,52.32262636670889
AL,DE,01,10,22,305.0513271852001
AL,DE,01,10,23,75.55931127687246
AL,DE,01,10,24,47.261070673580264
AL,DE,01,10,25,63.13466232401252
AL,Florida,01,12,2,31976.63735564984
AL,Florida,01,12,3,32674.079326769883
AL,Florida,01,12,4,30209.31775174449
AL,Florida,01,12,5,31334.414500547162
AL,Florida,01,12,6,32389.478764738295
AL,Florida,01,12,7,32952.87911876477
AL,Florida,01,12,8,32097.522673475207
AL,Florida,01,12,9,32330.254897837065
AL,Florida,01,12,10,28998.43331897948
AL,Florida,01,12,11,31858.003921886622
AL,Florida,01,12,12,36909.64485544958
AL,Florida,01,12,13,25793.62361739614
AL,Florida,01,12,14,25816.725272152493
AL,Florida,01,12,15,24698.604833750298
AL,Florida,01,12,16,23226.452283638977
AL,Florida,01,12,17,27353.366317567943
AL,Florida,01,12,18,29187.815005025113
AL,Florida,01,12,19,36311.508273848165
AL,Florida,01,12,20,36781.8926379299
AL,Florida,01,12,21,33487.21110367614
AL,Florida,01,12,22,35854.86313170363
AL,Florida,01,12,23,35736.25441066942
AL,Florida,01,12,24,36600.43377979209
AL,Florida,01,12,25,36294.862340827225
AL,GA,01,13,2,49108.000047832444
AL,GA,01,13,3,50023.04441625479
AL,GA,01,13,4,50762.44850229026
AL,GA,01,13,5,50350.8772709099
AL,GA,01,13,6,54491.296416996
AL,GA,01,13,7,52930.373707896244
AL,GA,01,13,8,59751.17520161948
AL,GA,01,13,9,51597.88331343031
AL,GA,01,13,10,48285.07781747768
AL,GA,01,13,11,43675.56418153441
AL,GA,01,13,12,52989.55939938417
AL,GA,01,13,13,41110.71135154985
AL,GA,01,13,14,37840.25314530817
AL,GA,01,13,15,37835.531076474814
AL,GA,01,13,16,41215.58936993304
AL,GA,01,13,17,40191.66393502178
AL,GA,01,13,18,49277.15194937137
AL,GA,01,13,19,53837.49324384555
AL,GA,01,13,20,56636.74840373887
AL,GA,01,13,21,58468.931191256226
AL,GA,01,13,22,59341.52506766238
AL,GA,01,13,23,58118.53895007996
AL,GA,01,13,24,55555.481331950854
AL,GA,01,13,25,59803.93165759135
AL,HI,01,15,2,146.6347210965528
AL,HI,01,15,3,28.849289424024022
AL,HI,01,15,4,158.0520302444137
AL,HI,01,15,5,238.119618990516
AL,HI,01,15,6,189.11064734346664
AL,HI,01,15,7,140.62356375768383
AL,HI,01,15,8,166.38575774910987
AL,HI,01,15,9,171.56140489615714
AL,HI,01,15,10,59.43717391095219
AL,HI,01,15,11,84.90677493781922
AL,HI,01,15,12,6.043274382002352
AL,HI,01,15,13,36.59528459150399
AL,HI,01,15,14,0.623728813559322
AL,HI,01,15,16,0.9239436619718311
AL,HI,01,15,17,195.2835375377025
AL,HI,01,15,18,98.63256898792243
AL,HI,01,15,19,71.67569225984965
AL,HI,01,15,20,27.255141253003693
AL,HI,01,15,21,11.455014466727185
AL,HI,01,15,22,51.16701865944011
AL,HI,01,15,23,31.411119735627558
AL,HI,01,15,24,34.657692307692315
AL,HI,01,15,25,44.40008335176011
AL,IA,01,19,2,1597.2939828579024
AL,IA,01,19,3,1249.0243536069493
AL,IA,01,19,4,1503.8956959972356
AL,IA,01,19,5,2608.7625939193845
AL,IA,01,19,6,2329.772627815849
AL,IA,01,19,7,2061.6132935389282
AL,IA,01,19,8,2224.3476718714082
AL,IA,01,19,9,1397.4385620543285
AL,IA,01,19,10,2048.059440781026
AL,IA,01,19,11,1917.739588924392
AL,IA,01,19,12,2691.0276944067664
AL,IA,01,19,13,1125.830142865724
AL,IA,01,19,14,1238.0881759901351
AL,IA,01,19,15,1233.1784432388677
AL,IA,01,19,16,1096.9442797857964
AL,IA,01,19,17,1561.7008970202507
AL,IA,01,19,18,863.5999028445691
AL,IA,01,19,19,1026.621348579486
AL,IA,01,19,20,1594.0316426150775
AL,IA,01,19,21,1227.001007016182
AL,IA,01,19,22,985.249357525762
AL,IA,01,19,23,1045.2343669467791
AL,IA,01,19,24,935.8547530122968
AL,IA,01,19,25,1199.1734017259412
AL,Idaho,01,16,2,122.5009895391111
AL,Idaho,01,16,3,97.74373215884478
AL,Idaho,01,16,4,186.62033686801783
AL,Idaho,01,16,5,376.8720852860963
AL,Idaho,01,16,6,116.82009383256822
AL,Idaho,01,16,7,161.65825689220608
AL,Idaho,01,16,8,389.57195096299625
AL,Idaho,01,16,9,342.58716863319864
AL,Idaho,01,16,10,352.5153377492948
AL,Idaho,01,16,11,259.66406275466386
AL,Idaho,01,16,12,92.41551959140993
AL,Idaho,01,16,13,59.905686758033355
AL,Idaho,01,16,14,34.25754926992038
AL,Idaho,01,16,15,88.35741734575075
AL,Idaho,01,16,16,57.10419261610047
AL,Idaho,01,16,17,134.47462521166494
AL,Idaho,01,16,18,265.6802497581702
AL,Idaho,01,16,19,306.17585265541646
AL,Idaho,01,16,20,211.31719837507555
AL,Idaho,01,16,21,238.80203786397328
AL,Idaho,01,16,22,191.00470297999283
AL,Idaho,01,16,23,179.64434210383095
AL,Idaho,01,16,24,245.69537450724138
AL,Idaho,01,16,25,178.91364370974364
AL,Illinois,01,17,2,2981.3281589165354
AL,Illinois,01,17,3,3347.6586480207
AL,Illinois,01,17,4,3769.400591733893
AL,Illinois,01,17,5,4094.172474210616
AL,Illinois,01,17,6,4570.657853077971
AL,Illinois,01,17,7,4746.1706771180825
AL,Illinois,01,17,8,5258.422180793236
AL,Illinois,01,17,9,5075.085827629698
AL,Illinois,01,17,10,4675.216257321774
AL,Illinois,01,17,11,4063.4392942070244
AL,Illinois,01,17,12,4627.873792843092
AL,Illinois,01,17,13,5050.469631786522
AL,Illinois,01,17,14,2487.093297758801
AL,Illinois,01,17,15,1519.0854513394954
AL,Illinois,01,17,16,1921.3740465601418
AL,Illinois,01,17,17,2022.1124972812474
AL,Illinois,01,17,18,3748.114874683348
AL,Illinois,01,17,19,3753.011602345508
AL,Illinois,01,17,20,4843.457857706145
AL,Illinois,01,17,21,5055.985806946842
AL,Illinois,01,17,22,5311.841368402918
AL,Illinois,01,17,23,5545.22643007974
AL,Illinois,01,17,24,5531.4650755085295
AL,Illinois,01,17,25,5427.642932179721
AL,IN,01,18,2,2923.398893501791
AL,IN,01,18,3,2391.072240420172
AL,IN,01,18,4,2684.4526896202265
AL,IN,01,18,5,2620.4292257455463
AL,IN,01,18,6,2757.3732281305347
AL,IN,01,18,7,3759.4089783910376
AL,IN,01,18,8,4021.577246626643
AL,IN,01,18,9,4098.880947231865
AL,IN,01,18,10,3448.0770677131004
AL,IN,01,18,11,4036.8616725198417
AL,IN,01,18,12,5309.518020483302
AL,IN,01,18,13,4241.866021512526
AL,IN,01,18,14,1867.2690079949966
AL,IN,01,18,15,1481.7642448594665
AL,IN,01,18,16,973.9527281727705
AL,IN,01,18,17,1379.425786588914
AL,IN,01,18,18,2810.1926022993525
AL,IN,01,18,19,2842.7124783789363
AL,IN,01,18,20,3568.8439184402937
AL,IN,01,18,21,4838.064094280186
AL,IN,01,18,22,3974.561545661099
AL,IN,01,18,23,4398.0288997756215
AL,IN,01,18,24,5440.45383448148
AL,IN,01,18,25,5603.511589419758
AL,KS,01,20,2,950.0860717418398
AL,KS,01,20,3,1035.945418587822
AL,KS,01,20,4,610.1006762980253
AL,KS,01,20,5,955.7681433899719
AL,KS,01,20,6,1099.9183666326749
AL,KS,01,20,7,886.1654715351069
AL,KS,01,20,8,726.4770431873933
AL,KS,01,20,9,1145.4260474834593
AL,KS,01,20,10,1307.4461947638392
AL,KS,01,20,11,2273.7547878608952
AL,KS,01,20,12,2077.3476987404383
AL,KS,01,20,13,952.1863057456028
AL,KS,01,20,14,896.3341012571918
AL,KS,01,20,15,559.9174575904481
AL,KS,01,20,16,547.7416454721388
AL,KS,01,20,17,799.9076895703498
AL,KS,01,20,18,898.734209789255
AL,KS,01,20,19,904.2227012324981
AL,KS,01,20,20,862.0880711782423
AL,KS,01,20,21,1331.301970208258
AL,KS,01,20,22,1154.333561605494
AL,KS,01,20,23,1394.2726588029911
AL,KS,01,20,24,1295.9809592577033
AL,KS,01,20,25,1380.45035551148
AL,KY,01,21,2,3607.466476764399
AL,KY,01,21,3,3497.9212272684535
AL,KY,01,21,4,4175.720696543171
AL,KY,01,21,5,3445.2844731256637
AL,KY,01,21,6,3150.598181852884
AL,KY,01,21,7,4759.0113587909855
AL,KY,01,21,8,4387.882287782624
AL,KY,01,21,9,3683.1804295928528
AL,KY,01,21,10,5564.572637780626
AL,KY,01,21,11,5294.8541439165
AL,KY,01,21,12,3101.8953988532803
AL,KY,01,21,13,2438.844470545223
AL,KY,01,21,14,3071.329870872095
AL,KY,01,21,15,1642.0225197260745
AL,KY,01,21,16,1606.9137348527686
AL,KY,01,21,17,2004.587263618581
AL,KY,01,21,18,2912.888333876986
AL,KY,01,21,19,3454.996482106745
AL,KY,01,21,20,4584.090157954693
AL,KY,01,21,21,6482.875017013613
AL,KY,01,21,22,6035.580664184704
AL,KY,01,21,23,6791.489501105218
AL,KY,01,21,24,7540.568020505675
AL,KY,01,21,25,7761.480782327041
AL,Maryland,01,24,2,1114.104459055883
AL,Maryland,01,24,3,913.0818163413617
AL,Maryland,01,24,4,725.7788992604284
AL,Maryland,01,24,5,1180.8331278276466
AL,Maryland,01,24,6,973.8803150487022
AL,Maryland,01,24,7,1096.5073731954228
AL,Maryland,01,24,8,1700.9331147412706
AL,Maryland,01,24,9,875.7805308023644
AL,Maryland,01,24,10,657.0895793635041
AL,Maryland,01,24,11,648.4734463964719
AL,Maryland,01,24,12,725.1936018733701
AL,Maryland,01,24,13,655.0002394346399
AL,Maryland,01,24,14,230.81113961178573
AL,Maryland,01,24,15,325.6194546604821
AL,Maryland,01,24,16,318.8610952820642
AL,Maryland,01,24,17,376.26326404321605
AL,Maryland,01,24,18,494.48004255783377
AL,Maryland,01,24,19,714.3020897608959
AL,Maryland,01,24,20,880.7735938910561
AL,Maryland,01,24,21,1751.1361795816003
AL,Maryland,01,24,22,1187.9523982348144
AL,Maryland,01,24,23,1328.0574498049684
AL,Maryland,01,24,24,1775.142923105856
AL,Maryland,01,24,25,782.7270338398173
AL,Massachusetts,01,25,2,667.9675839491774
AL,Massachusetts,01,25,3,395.9466061345764
AL,Massachusetts,01,25,4,527.129054020927
AL,Massachusetts,01,25,5,492.6993629340211
AL,Massachusetts,01,25,6,293.3819457199205
AL,Massachusetts,01,25,7,718.1176734271278
AL,Massachusetts,01,25,8,472.95846182550207
AL,Massachusetts,01,25,9,316.85594142967057
AL,Massachusetts,01,25,10,635.173286031791
AL,Massachusetts,01,25,11,543.6323973245098
AL,Massachusetts,01,25,12,415.66760979021797
AL,Massachusetts,01,25,13,411.1860769689109
AL,Massachusetts,01,25,14,156.62418792691722
AL,Massachusetts,01,25,15,105.13433483813576
AL,Massachusetts,01,25,16,44.70200668584982
AL,Massachusetts,01,25,17,59.94398789779689
AL,Massachusetts,01,25,18,461.1120234234836
AL,Massachusetts,01,25,19,690.7840397430116
AL,Massachusetts,01,25,20,463.33901037626674
AL,Massachusetts,01,25,21,635.8692219522142
AL,Massachusetts,01,25,22,353.1211662503563
AL,Massachusetts,01,25,23,348.36782489303
AL,Massachusetts,01,25,24,600.5896795024287
AL,Massachusetts,01,25,25,802.1642482796173
AL,ME,01,23,2,157.47272858499235
AL,ME,01,23,3,658.9292692525122
AL,ME,01,23,4,127.61114262539282
AL,ME,01,23,5,68.55336235456254
AL,ME,01,23,6,86.14440219105768
AL,ME,01,23,7,78.17529374727117
AL,ME,01,23,8,229.98687891390844
AL,ME,01,23,9,257.40708182791127
AL,ME,01,23,10,243.379845970825
AL,ME,01,23,11,139.19519413183133
AL,ME,01,23,12,115.713886217433
AL,ME,01,23,13,58.4148351443722
AL,ME,01,23,14,20.150054669444287
AL,ME,01,23,15,230.82344826866338
AL,ME,01,23,16,69.194588106545
AL,ME,01,23,17,46.02015880880458
AL,ME,01,23,18,111.58069828026437
AL,ME,01,23,19,123.01955718469762
AL,ME,01,23,20,41.00271839271839
AL,ME,01,23,21,206.21588942362
AL,ME,01,23,22,104.96551286110815
AL,ME,01,23,23,35.61817447414253
AL,ME,01,23,24,62.936402409412615
AL,ME,01,23,25,203.753112908797
AL,Michigan,01,26,2,2263.361793416186
AL,Michigan,01,26,3,2665.2245057832843
AL,Michigan,01,26,4,2038.4748956360504
AL,Michigan,01,26,5,3196.5295924168868
AL,Michigan,01,26,6,3629.611625674813
AL,Michigan,01,26,7,4114.195847412656
AL,Michigan,01,26,8,4164.997678625916
AL,Michigan,01,26,9,4333.926261855408
AL,Michigan,01,26,10,3699.6993800997625
AL,Michigan,01,26,11,2979.5708841821943
AL,Michigan,01,26,12,2249.8155766730783
AL,Michigan,01,26,13,2460.393055364015
AL,Michigan,01,26,14,1630.445218279004
AL,Michigan,01,26,15,1060.4871110197728
AL,Michigan,01,26,16,1112.6584399087521
AL,Michigan,01,26,17,1285.2628966313505
AL,Michigan,01,26,18,1482.5284115219908
AL,Michigan,01,26,19,1943.3411345946593
AL,Michigan,01,26,20,2692.8675363820635
AL,Michigan,01,26,21,2177.4240568840582
AL,Michigan,01,26,22,2874.141700816036
AL,Michigan,01,26,23,2255.514507982878
AL,Michigan,01,26,24,2715.1286874688394
AL,Michigan,01,26,25,1871.9730804620588
AL,Minnesota,01,27,2,983.5179080649231
AL,Minnesota,01,27,3,1032.9109400371235
AL,Minnesota,01,27,4,1173.8032819124617
AL,Minnesota,01,27,5,1035.4812518214737
AL,Minnesota,01,27,6,1449.3167319733877
AL,Minnesota,01,27,7,1395.0007207377369
AL,Minnesota,01,27,8,1332.084930533369
AL,Minnesota,01,27,9,1521.034781198421
AL,Minnesota,01,27,10,1654.9966123286358
AL,Minnesota,01,27,11,1410.5514807688985
AL,Minnesota,01,27,12,1164.5671435173092
AL,Minnesota,01,27,13,1017.7276188092362
AL,Minnesota,01,27,14,524.3331712721434
AL,Minnesota,01,27,15,462.4063215151151
AL,Minnesota,01,27,16,406.3093877297692
AL,Minnesota,01,27,17,748.8219069479204
AL,Minnesota,01,27,18,468.46333855464906
AL,Minnesota,01,27,19,313.06286610021124
AL,Minnesota,01,27,20,785.665453366421
AL,Minnesota,01,27,21,497.0313992484038
AL,Minnesota,01,27,22,419.4736155967991
AL,Minnesota,01,27,23,1009.6951968167658
AL,Minnesota,01,27,24,426.0079582061485
AL,Minnesota,01,27,25,624.3139233159799
AL,MO,01,29,2,3236.1667592704434
AL,MO,01,29,3,3366.3928531266233
AL,MO,01,29,4,2988.5881383767737
AL,MO,01,29,5,3194.5196432672574
AL,MO,01,29,6,3294.0741932877045
AL,MO,01,29,7,4575.9246229431965
AL,MO,01,29,8,3431.923232399365
AL,MO,01,29,9,4051.4453421709864
AL,MO,01,29,10,3017.95916322458
AL,MO,01,29,11,5232.138916579801
AL,MO,01,29,12,5959.3644188820535
AL,MO,01,29,13,2651.2363714266958
AL,MO,01,29,14,1768.8800914264073
AL,MO,01,29,15,1649.197219150117
AL,MO,01,29,16,2004.8755762355293
AL,MO,01,29,17,2278.2283358789764
AL,MO,01,29,18,2271.5967827335303
AL,MO,01,29,19,3194.0348985747764
AL,MO,01,29,20,3228.7872198362156
AL,MO,01,29,21,3992.787652365394
AL,MO,01,29,22,4282.311282019353
AL,MO,01,29,23,4616.37576913607
AL,MO,01,29,24,4128.507196865526
AL,MO,01,29,25,3789.7116794594367
AL,MS,01,28,2,22921.388592292995
AL,MS,01,28,3,22584.923213615213
AL,MS,01,28,4,23440.416125612603
AL,MS,01,28,5,24010.518242648057
AL,MS,01,28,6,25227.940111526063
AL,MS,01,28,7,23769.433387638666
AL,MS,01,28,8,27220.02969901736
AL,MS,01,28,9,24058.593519961938
AL,MS,01,28,10,26960.399520503863
AL,MS,01,28,11,33324.205709941176
AL,MS,01,28,12,24938.988820863167
AL,MS,01,28,13,20092.171489128694
AL,MS,01,28,14,19546.057528496895
AL,MS,01,28,15,20786.70909519398
AL,MS,01,28,16,21526.62125372894
AL,MS,01,28,17,21847.878608223415
AL,MS,01,28,18,24785.416604590537
AL,MS,01,28,19,28122.04339314493
AL,MS,01,28,20,24547.042364169443
AL,MS,01,28,21,29203.428599759864
AL,MS,01,28,22,28764.958331636193
AL,MS,01,28,23,27922.64076473997
AL,MS,01,28,24,30185.55200190573
AL,MS,01,28,25,30354.210659396744
AL,MT,01,30,2,114.74667078992405
AL,MT,01,30,3,65.767344514795
AL,MT,01,30,4,116.66012252241532
AL,MT,01,30,5,75.44459432439878
AL,MT,01,30,6,34.22518504416516
AL,MT,01,30,7,94.50393876972682
AL,MT,01,30,8,144.43561326053364
AL,MT,01,30,9,20.501346948350864
AL,MT,01,30,10,53.70242468156879
AL,MT,01,30,11,87.84343459119664
AL,MT,01,30,12,16.836467523538825
AL,MT,01,30,13,16.927582899487266
AL,MT,01,30,14,84.56841792461917
AL,MT,01,30,15,12.730719253993731
AL,MT,01,30,16,6
AL,MT,01,30,17,96.57096132895506
AL,MT,01,30,18,10.897845678623968
AL,MT,01,30,19,139.3910703573601
AL,MT,01,30,20,406.74057625524864
AL,MT,01,30,21,165.31319745755255
AL,MT,01,30,22,212.4794157628115
AL,MT,01,30,23,122.15571877097474
AL,MT,01,30,24,45.95446594568954
AL,MT,01,30,25,131.79799749553575
AL,NC,01,37,2,5741.210161481622
AL,NC,01,37,3,6337.054556871858
AL,NC,01,37,4,5244.8860358940165
AL,NC,01,37,5,4914.810827626608
AL,NC,01,37,6,6506.1992236160095
AL,NC,01,37,7,6875.023098807471
AL,NC,01,37,8,6222.097203133936
AL,NC,01,37,9,6362.212978979761
AL,NC,01,37,10,7078.668353878564
AL,NC,01,37,11,5573.009199698753
AL,NC,01,37,12,5311.345394885478
AL,NC,01,37,13,4921.088418187886
AL,NC,01,37,14,3398.051914830958
AL,NC,01,37,15,3386.0515059847526
AL,NC,01,37,16,3382.246758146279
AL,NC,01,37,17,3738.893924196807
AL,NC,01,37,18,3954.8202161141903
AL,NC,01,37,19,5693.021232740475
AL,NC,01,37,20,5326.001726496013
AL,NC,01,37,21,5956.25323314437
AL,NC,01,37,22,5983.823879090693
AL,NC,01,37,23,6501.639285647996
AL,NC,01,37,24,5967.954532425924
AL,NC,01,37,25,6996.8379363562135
AL,ND,01,38,2,178.7228159391372
AL,ND,01,38,3,245.0535955326314
AL,ND,01,38,4,211.89235691142107
AL,ND,01,38,5,34.4436718187069
AL,ND,01,38,6,369.3325612838882
AL,ND,01,38,7,506.67682626908396
AL,ND,01,38,8,402.44084266505354
AL,ND,01,38,9,279.884478306836
AL,ND,01,38,10,106.24767401664138
AL,ND,01,38,11,141.4298048304191
AL,ND,01,38,12,82.89166127989657
AL,ND,01,38,13,148.36438251781414
AL,ND,01,38,14,146.30252416976154
AL,ND,01,38,15,31.216069704829547
AL,ND,01,38,16,70.91538123878914
AL,ND,01,38,17,986.1880307257354
AL,ND,01,38,18,186.18685065449597
AL,ND,01,38,19,197.99787720220633
AL,ND,01,38,20,134.24788943900285
AL,ND,01,38,21,72.2157189462946
