group,time,confirmed,confirmed_rolling,population,travel_infectious,travel_infectious_lower,travel_infectious_upper,infectious_travellers,infectious_travellers_lower,infectious_travellers_upper,import_risk,n
Florida,2020-04-01,7769,1071.2857142857142,21477737,24179.841956565273,15955.523684758686,35844.3937296217,0.0011258095746570168,7.428866311547947e-4,0.001668909239815242,7.226377008399997,4330
Florida,2020-04-02,9000,1057,21477737,28243.5882356563,18740.98299860379,41773.22288277079,0.0013150169515371336,8.725771713567305e-4,0.001944954577047423,8.421653318615341,4330
Florida,2020-04-03,10260,1132.2857142857142,21477737,33057.95333130465,22077.30384673878,48774.837047308196,0.0015391730204771875,0.0010279157365014192,0.0022709486128500503,9.833207493640717,4330
Florida,2020-04-04,11537,1142.4285714285713,21477737,38014.52282423946,25442.567188962723,56115.747526122235,0.00176995010341357,0.0011846018595424053,0.002612740230785126,11.313165199299595,4330
Florida,2020-04-05,12342,1131.5714285714287,21477737,42669.35707943145,28599.602108723993,63035.20982864233,0.0019866784419341503,0.0013315929005334219,0.0029349092890299535,12.708157221499699,4330
Florida,2020-04-06,13621,1117,21477737,46572.44889183199,31305.495170552786,68759.07619096967,0.0021684057725370226,0.0014575788487657144,0.0032014115914991265,13.862112191191217,4330
Florida,2020-04-07,14739,1100,21477737,49424.62413696042,33374.02325573469,72804.97430149557,0.002301202595830297,0.0015538891856127436,0.0033897879605051303,14.677781868987214,4330
Florida,2020-04-08,15690,1063,21477737,50782.29117921696,34368.05635200132,74709.13306496668,0.0023644153561996296,0.0016001712076091311,0.003478445288019249,15.061668097123347,4330
Florida,2020-04-09,16819,1073.2857142857142,21477737,51612.14385256626,35190.23491103086,75529.48570206838,0.0024030531639607218,0.0016384517098347398,0.003516640775611899,15.227054558399523,4330
Florida,2020-04-10,17960,1055.7142857142858,21477737,51334.85944154161,35169.23458075736,74826.88415786138,0.0023901428461267408,0.0016374739378155789,0.0034839277600736697,15.08540720111899,4330
Florida,2020-04-11,18978,983,21477737,50549.450952739266,34813.08100977509,73344.99822048991,0.00235357435249064,0.0016208914845067283,0.0034149313878128742,14.786652909229746,4330
Florida,2020-04-12,19855,976.5714285714286,21477737,48759.90679166782,33549.0650741866,70713.1511425922,0.002270253462535081,0.0015620391046871744,0.003292393008750978,14.256061727891735,4330
Florida,2020-04-13,21011,930.4285714285714,21477737,47368.11683197428,32720.139451750045,68430.374527784,0.002205451944586819,0.0015234444602683255,0.0031861072946271765,13.795844585735674,4330
Florida,2020-04-14,21620,969.2857142857143,21477737,45768.63346005871,31678.756159724457,65960.95110405196,0.0021309802545798335,0.0014749578207296447,0.0030711313349284404,13.297998680240147,4330
Florida,2020-04-15,22526,929.4285714285714,21477737,44169.804120933324,30605.457296252756,63559.74413983786,0.0020565390162349657,0.0014249851972883715,0.002959331522675683,12.813905493185707,4330
Florida,2020-04-16,23332,921.5714285714286,21477737,42470.96634707941,29382.96579130872,61153.83797888429,0.001977441401162488,0.0013680661883190357,0.0028473129165742317,12.328864928766423,4330
Florida,2020-04-17,24745,862.7142857142857,21477737,41124.985301965025,28455.774579154466,59209.82329852359,0.0019147727389512697,0.0013248963137575652,0.002756799903943492,11.93694358407532,4330
Florida,2020-04-18,25484,891.5714285714286,21477737,38903.2266436707,26593.094406662458,56502.50385503722,0.0018113280111247613,0.0012381702228061763,0.00263074754360933,11.391136863828399,4330
Florida,2020-04-19,26306,825,21477737,37127.05909961546,25118.94350227746,54349.63589850574,0.0017286299343182876,0.001169533992444244,0.0025305103558398976,10.957109840786757,4330
Florida,2020-04-20,27050,901.1428571428571,21477737,35969.86232358954,24212.65263838448,52917.529936283674,0.0016747510374854457,0.0011273372347554344,0.002463831731261244,10.668391396361185,4330
Florida,2020-04-21,27861,825.7142857142857,21477737,34487.625217206594,22937.682495018747,51254.082877981884,0.0016057383148516343,0.001067974828773569,0.002386381902245189,10.33303363672167,4330
Florida,2020-04-22,28301,763.8571428571429,21477737,33103.99208544051,21725.3193403391,49774.046342101494,0.0015413165775072352,0.0010115273941728173,0.002317471637822062,10.034652191769528,4330
Florida,2020-04-23,29640,744.8571428571429,21477737,31651.03607828065,20415.055144439,48299.06921045632,0.0014736671781706168,9.50521702749177e-4,0.002248796938451026,9.737290743492943,4330
Florida,2020-04-24,30525,725.7142857142857,21477737,30578.412146465183,19463.639386033286,47266.52657963106,0.0014237259794393229,9.062239371882282e-4,0.002200721918684034,9.529125907901866,4330
Florida,2020-04-25,30831,711,21477737,29389.955822694348,18381.26505017138,46166.56215131281,0.0013683916430625046,8.558287612038168e-4,0.0021495077508078627,9.307368560998045,4330
Florida,2020-04-26,31520,697.7142857142857,21477737,27688.294618937314,16775.896752574823,44588.91222304928,0.0012891625695452605,7.810830699982416e-4,0.002076052622445711,8.989307855189928,4330
Florida,2020-04-27,32130,577.5714285714286,21477737,26301.710722461838,15480.071066415168,43351.633856024746,0.0012246034450678783,7.207496332791098e-4,0.0020184451395426225,8.739867454219555,4330
Florida,2020-04-28,32838,599.2857142857143,21477737,25084.336027590394,14351.128334077968,42300.73880088498,0.001167922673957242,6.681862402020273e-4,0.001969515633834467,8.528002694503241,4330
Florida,2020-04-29,33185,660.5714285714286,21477737,23718.736555373685,13074.046993778255,41112.26050215366,0.0011043405809175186,6.087255372285383e-4,0.0019141802743070026,8.28840058774932,4330
Florida,2020-04-30,33683,650,21477737,22672.165394013362,12118.049081567367,40248.65910968235,0.0010556123950122567,5.642144273191989e-4,0.001873971131580685,8.114294999744367,4330
Florida,2020-05-01,34720,679.8571428571429,21477737,21659.34192816503,11199.64493501686,39421.438096559694,0.0010084554964131013,5.214536771270111e-4,0.0018354558534988902,10.875075931980925,5925
Florida,2020-05-02,35455,656.1428571428571,21477737,20428.75106764757,10068.990634372733,38376.51677641896,9.511593827435157e-4,4.6881059370327204e-4,0.0017868044839369698,10.586816567326546,5925
Florida,2020-05-03,36070,687,21477737,19679.361511528787,9426.511958299528,37809.97059562585,9.162679248530134e-4,4.3889688929050244e-4,0.0017604261843613155,10.430525142340795,5925
Florida,2020-05-04,36889,733.8571428571429,21477737,18550.891994038684,8413.078604064853,36858.79377231731,8.637265645835352e-4,3.9171159438561206e-4,0.0017161395435802808,10.168126795713164,5925
Florida,2020-05-05,37431,638.7142857142857,21477737,17649.072433179157,7635.114847227736,36126.84657246585,8.217379900489123e-4,3.554897262792508e-4,0.0016820601990082033,9.966206679123605,5925
Florida,2020-05-06,37994,648.2857142857143,21477737,16990.08593897209,7108.898000776579,35629.080413934316,7.910556842637607e-4,3.309891540610903e-4,0.001658884286269746,9.828889396148245,5925
Florida,2020-05-07,38820,645.4285714285714,21477737,15817.664939106915,6077.751215469935,34608.20186944098,7.364679500036207e-4,2.8297912463822123e-4,0.0016113523444970473,9.547262641145005,5925
Florida,2020-05-08,39191,583.5714285714286,21477737,15116.968904854804,5526.205831060229,34047.98255283022,7.03843654704162e-4,2.5729925974325084e-4,0.0015852686227059312,9.392716589532643,5925
Florida,2020-05-09,39993,640.5714285714286,21477737,14134.766831652696,4700.407809854915,33193.763138034905,6.58112483249641e-4,2.1885023593756246e-4,0.0015454963033598422,9.157065597407065,5925
Florida,2020-05-10,40588,628.5714285714286,21477737,13061.764628759836,3889.509688304323,32235.119721619783,6.081536722774767e-4,1.8109494907700579e-4,0.0015008620191978225,8.8926074637471,5925
Florida,2020-05-11,40974,626,21477737,NA,NA,NA,NA,NA,NA,NA,5925
Florida,2020-05-12,41915,705.5714285714286,21477737,NA,NA,NA,NA,NA,NA,NA,5925
Florida,2020-05-13,42394,687.1428571428571,21477737,NA,NA,NA,NA,NA,NA,NA,5925
Florida,2020-05-14,43202,713.1428571428571,21477737,NA,NA,NA,NA,NA,NA,NA,5925
Florida,2020-05-15,44130,780,21477737,NA,NA,NA,NA,NA,NA,NA,5925
Idaho,2020-02-01,NA,NA,1787065,6.792798837419214,0.8512525646910887,33.638421174460774,3.8010922028125526e-6,4.7634113179492e-7,1.8823277930271577e-5,0.0164891914669179,876
Idaho,2020-02-02,NA,NA,1787065,7.488260495018021,0.9772335573487805,35.998130622668384,4.190256367293871e-6,5.468371644841013e-7,2.0143716441577885e-5,0.017645895602822228,876
Idaho,2020-02-03,NA,NA,1787065,8.254764391565482,1.1213539470145684,38.52869735871285,4.6191741159753466e-6,6.27483581746925e-7,2.155976271636054e-5,0.018886352139531833,876
Idaho,2020-02-04,NA,NA,1787065,9.09953637372405,1.286079460241783,41.24460361796508,5.091888864548323e-6,7.196601468003587e-7,2.307952067662065e-5,0.02021766011271969,876
Idaho,2020-02-05,NA,NA,1787065,10.030325259639794,1.474404961510269,44.1599254262658,5.612736671380053e-6,8.25042716135266e-7,2.4710866938956223e-5,0.02164671943852565,876
Idaho,2020-02-06,NA,NA,1787065,11.055623076746118,1.6899407092447274,47.2878668660385,6.186469477465071e-6,9.456515063776233e-7,2.646119020071374e-5,0.023180002615825236,876
Idaho,2020-02-07,NA,NA,1787065,12.184986907336414,1.9368796332439433,50.64005404294186,6.818435203720298e-6,1.0838327834991696e-6,2.8336996160151903e-5,0.024823208636293066,876
Idaho,2020-02-08,NA,NA,1787065,13.429185782810723,2.219904008303451,54.226730968482,7.514659949588136e-6,1.2422066395477785e-6,3.034401712779446e-5,0.026581359003947945,876
Idaho,2020-02-09,NA,NA,1787065,14.800275143572433,2.544093673738425,58.05757955350842,8.281889659062448e-6,1.423615634427637e-6,3.2487670875714325e-5,0.02845919968712575,876
Idaho,2020-02-10,NA,NA,1787065,16.311520151851763,2.915031949775032,62.14490321943288,9.127547208328608e-6,1.6311840642478208e-6,3.477484211230866e-5,0.030462761690382388,876
Idaho,2020-02-11,NA,NA,1787065,17.977350715290456,3.3391287171053086,66.5068122255721,1.0059707238007826e-5,1.8684987491251345e-6,3.721566491737688e-5,0.03260092246762215,876
Idaho,2020-02-12,NA,NA,1787065,19.813359871740342,3.823784122794703,71.16773807841905,1.1087095249328e-5,2.1397006392015417e-6,3.982381059358168e-5,0.03488565807997755,876
Idaho,2020-02-13,NA,NA,1787065,21.83630361636135,4.377325265303239,76.15652656457559,1.2219087507371779e-5,2.449449385054958e-6,4.2615420572041634e-5,0.03733110842110847,876
Idaho,2020-02-14,NA,NA,1787065,24.064661497846874,5.009112285644127,81.50241947727596,1.3466024737682666e-5,2.802982703843524e-6,4.560685787997413e-5,0.03995160750285733,876
Idaho,2020-02-15,NA,NA,1787065,26.519560221766266,5.729736779495663,87.23200583514533,1.4839728953208901e-5,3.2062274061075914e-6,4.881300111363903e-5,0.042760188975547786,876
Idaho,2020-02-16,NA,NA,1787065,29.225139313561186,6.551165057453219,93.36998138251873,1.6353708070809506e-5,3.665879560873958e-6,5.2247669437048306e-5,0.045768958426854314,876
Idaho,2020-02-17,NA,NA,1787065,32.208349161299026,7.487129239487344,99.943474869882,1.8023042900677382e-5,4.1896233430162556e-6,5.592604346785483e-5,0.04899121407784083,876
Idaho,2020-02-18,NA,NA,1787065,35.49864630240722,8.55442387154515,106.9844497714055,1.9864216635884658e-5,4.786856589740805e-6,5.986600922261109e-5,0.052442624079007315,876
Idaho,2020-02-19,NA,NA,1787065,39.127858720848124,9.77363988260299,114.52957603167171,2.1895039475815442e-5,5.469101505878629e-6,6.408808634922161e-5,0.05614116364191813,876
Idaho,2020-02-20,NA,NA,1787065,43.13065647620609,11.1684948483835,122.62013696068037,2.4134911979254304e-5,6.24962989504215e-6,6.861537602755376e-5,0.060107069400137096,876
Idaho,2020-02-21,NA,NA,1787065,47.5448010656923,12.765056480295911,131.30422290700267,2.6604964601563065e-5,7.143028642100825e-6,7.347478849790168e-5,0.06436391472416186,876
Idaho,2020-02-22,NA,NA,1787065,52.4111278673942,14.591971160680249,140.63669797118482,2.932804787033163e-5,8.165327596187183e-6,7.869702443458118e-5,0.06893859340469312,876
Idaho,2020-02-23,NA,NA,1787065,57.77396787027587,16.681329797909918,150.67716622672464,3.2328968375675125e-5,9.33448408306912e-6,8.431543689050183e-5,0.0738603227160796,876
Idaho,2020-02-24,NA,NA,1787065,63.68218218701807,19.069344292198522,161.49018502615192,3.563506765955243e-5,1.06707614396782e-5,9.036615065828715e-5,0.07916074797665955,876
Idaho,2020-02-25,NA,NA,1787065,70.1904350512683,21.797073800032365,173.1503606714667,3.927693455541253e-5,1.2197135414790377e-5,9.689091368890706e-5,0.08487644039148258,876
Idaho,2020-02-26,NA,NA,1787065,77.36013559569616,24.91040145544708,185.7429667942863,4.3288932185284905e-5,1.3939281142793955e-5,1.0393744312282223e-4,0.09104920017559227,876
Idaho,2020-02-27,NA,NA,1787065,85.26010864579159,28.46065455400056,199.35577357210747,4.770957332038375e-5,1.5925920184212974e-5,1.1155485310948816e-4,0.09772205132391162,876
Idaho,2020-02-28,NA,NA,1787065,93.96673427399014,32.50751698384174,214.07675781523307,5.2581598472349996e-5,1.819045025437896e-5,1.1979237342527164e-4,0.10493811912053796,876
Idaho,2020-02-29,NA,NA,1787065,103.56516797297732,37.12089582679131,230.00259686189932,5.79526586738464e-5,2.0771989729971385e-5,1.287041024595632e-4,0.11274479375457737,876
Idaho,2020-03-01,NA,NA,1787065,114.14951579512689,42.37922145654065,247.2410140256338,6.387541348251288e-5,2.3714426423516015e-5,1.383503196725546e-4,0.05603187946738461,405
Idaho,2020-03-02,NA,NA,1787065,125.82158408402691,48.36911914417248,265.9094202981553,7.04068313598145e-5,2.7066233821474025e-5,1.4879672552378076e-4,0.06026267383713121,405
Idaho,2020-03-03,NA,NA,1787065,138.69035880392826,55.188224092423454,286.13744616169043,7.760789831591367e-5,3.0882046311926794e-5,1.6011585821539253e-4,0.06484692257723397,405
Idaho,2020-03-04,NA,NA,1787065,152.87314340836198,62.94512276384918,308.07942501807827,8.554425463447719e-5,3.522262635318199e-5,1.723940791286709e-4,0.06981960204711171,405
Idaho,2020-03-05,NA,NA,1787065,168.498198203588,71.75658447075386,331.92774141849685,9.428767179906047e-5,4.015331533590209e-5,1.8573904218285113e-4,0.07522431208405471,405
Idaho,2020-03-06,NA,NA,1787065,185.70849807537581,81.74841985807694,357.90668250114527,1.0391815522959479e-4,4.574451397015606e-5,2.0027625324268858e-4,0.08111188256328887,405
Idaho,2020-03-07,NA,NA,1787065,204.66430142324802,93.05784765751847,386.255283321508,1.145253817982267e-4,5.20730066659682e-5,2.161394707643583e-4,0.08753648565956511,405
Idaho,2020-03-08,NA,NA,1787065,224.55941290882456,104.85079245885551,416.2370007886014,1.2565822334880073e-4,5.867206422757735e-5,2.329165423689689e-4,0.0943311996594324,405
Idaho,2020-03-09,NA,NA,1787065,243.6197076490992,115.31893909368695,446.1645251118594,1.363239208697497e-4,6.452979555510681e-5,2.4966328875103e-4,0.10111363194416714,405
Idaho,2020-03-10,NA,NA,1787065,268.99422222096763,131.56998081262051,483.3123772341012,1.5052290891543824e-4,7.362350043933518e-5,2.704503625968284e-4,0.10953239685171551,405
Idaho,2020-03-11,NA,NA,1787065,297.19019133941435,150.06168707501385,524.3597197753172,1.6630071728751576e-4,8.397102907561496e-5,2.934195005639511e-4,0.11883489772840018,405
Idaho,2020-03-12,NA,NA,1787065,324.4052607531677,166.93636308141993,565.7277061951868,1.8152963700434382e-4,9.341370519898265e-5,3.165680633861593e-4,0.12821006567139454,405
Idaho,2020-03-13,1,1.25,1787065,356.7489638501505,188.230348773329,613.7887179143825,1.9962842081857712e-4,1.0532932421223012e-4,3.4346188746037915e-4,0.13910206442145356,405
Idaho,2020-03-14,5,1.8,1787065,382.93082140849276,202.52614362523934,657.5301229380747,2.1427917921759576e-4,1.1332891843622887e-4,3.679385601184482e-4,0.14901511684797153,405
Idaho,2020-03-15,5,1.8333333333333333,1787065,417.0651891306243,223.72746267931933,711.3530732297982,2.3337997729832116e-4,1.2519268335472932e-4,3.98056630973019e-4,0.16121293554407268,405
Idaho,2020-03-16,5,3.2857142857142856,1787065,453.28031471489095,245.65517831925092,769.6946645409721,2.5364511907227265e-4,1.37462922903896e-4,4.3070322822111795e-4,0.17443480742955278,405
Idaho,2020-03-17,9,4.285714285714286,1787065,500.9502551304508,277.29767321834663,842.3117318554634,2.803201087427994e-4,1.5516932692338927e-4,4.7133804973823753e-4,0.1908919101439862,405
Idaho,2020-03-18,11,5.285714285714286,1787065,556.8305517502547,314.9788764374378,926.4882067991266,3.115894227407815e-4,1.7625485163518832e-4,5.184412468483947e-4,0.20996870497359987,405
Idaho,2020-03-19,23,6,1787065,599.5192981767167,336.83608539989285,1001.5280436019976,3.354770521367251e-4,1.8848563728789542e-4,5.604317938082821e-4,0.22697487649235426,405
Idaho,2020-03-20,31,6.428571428571429,1787065,622.3885528951351,335.74963530233094,1061.6991046134967,3.4827415505039557e-4,1.8787768508830453e-4,5.941021197401867e-4,0.24061135849477563,405
Idaho,2020-03-21,42,9.142857142857142,1787065,637.849037659207,323.599305667178,1120.4817176975046,3.569254826540764e-4,1.8107864328783675e-4,6.269955025125021e-4,0.25393317851756336,405
Idaho,2020-03-22,47,16,1787065,687.0091848214772,340.9237950020684,1220.194490653974,3.844343573521261e-4,1.9077302448543753e-4,6.827924505566244e-4,0.2765309424754329,405
Idaho,2020-03-23,50,23.714285714285715,1787065,762.8174679653143,380.05491608806904,1355.2191315248779,4.268549090074028e-4,2.1266988950489717e-4,7.58349098395905e-4,0.3071313848503415,405
Idaho,2020-03-24,73,28.714285714285715,1787065,835.2316931457375,410.26701167416894,1497.299028310925,4.673762247851855e-4,2.2957587534542333e-4,8.378537033129321e-4,0.3393307498417375,405
Idaho,2020-03-25,123,31.428571428571427,1787065,864.9071535059966,391.828064369688,1608.5036197406732,4.839819220375289e-4,2.1925786939461518e-4,9.000812056308378e-4,0.3645328882804893,405
Idaho,2020-03-26,189,37.57142857142857,1787065,896.2024209886366,372.07744694619475,1728.1973064794436,5.014940256726177e-4,2.082058833596958e-4,9.6705900819469e-4,0.3916588983188494,405
Idaho,2020-03-27,232,52.142857142857146,1787065,894.1095580366418,322.8331038359573,1808.8178054603745,5.00322908252717e-4,1.8064989456788492e-4,0.0010121723638817695,0.40992980737211665,405
Idaho,2020-03-28,262,64.71428571428571,1787065,802.1355588503237,273.7546294951842,1781.1736336781953,4.488563979767517e-4,1.5318672208072129e-4,9.967033284621406e-4,0.4036648480271669,405
Idaho,2020-03-29,310,78,1787065,793.5094763195957,242.75177353977745,1811.4984137646668,4.4402944286838793e-4,1.3583824513365626e-4,0.0010136723699276002,0.4105373098206781,405
Idaho,2020-03-30,415,100.28571428571429,1787065,830.4192648847468,266.7779947262446,1861.4907950089862,4.646833018859117e-4,1.4928275956736022e-4,0.0010416469434570013,0.42186701210008554,405
Idaho,2020-03-31,526,111.42857142857143,1787065,896.3772097646809,329.4004982084059,1918.553652457415,5.015918334054334e-4,1.8432485567587407e-4,0.0010735779909837723,0.4347990863484278,405
Idaho,2020-04-01,669,116.28571428571429,1787065,906.1398424813186,343.4955954939838,1903.1918871915095,5.070547755573069e-4,1.922121442107499e-4,0.0010649819045146704,0.036209384753498795,34
Idaho,2020-04-02,891,112.85714285714286,1787065,932.9969604849281,380.2499538585229,1894.5062720587348,5.22083393992344e-4,2.1277902810391502e-4,0.0010601216363471586,0.036044135635803394,34
Idaho,2020-04-03,1012,107.85714285714286,1787065,967.9631324129031,428.7009620708629,1888.4500371136048,5.416496503556967e-4,2.3989108514288113e-4,0.001056732708163164,0.03592891207754758,34
Idaho,2020-04-04,1076,97.71428571428571,1787065,883.7081523874838,383.9914100815853,1761.4525161709105,4.945025236281186e-4,2.1487265996568972e-4,9.8566784989405e-4,0.0335127068963977,34
Idaho,2020-04-05,1100,80.42857142857143,1787065,863.9873924581678,380.2358597842519,1699.9228369600673,4.8346724515234077e-4,2.127711413878353e-4,9.512372728244733e-4,0.03234206727603209,34
Idaho,2020-04-06,1170,67.85714285714286,1787065,887.3832948296294,417.78884301881556,1684.1994500291319,4.965590478408057e-4,2.3378491717918238e-4,9.424388312843304e-4,0.032042920263667236,34
Idaho,2020-04-07,1210,59,1787065,902.6143716786831,445.4496345834735,1664.0588869987002,5.050820041121521e-4,2.492632526424464e-4,9.311686407594017e-4,0.031659733785819655,34
Idaho,2020-04-08,1232,51.714285714285715,1787065,890.6840093278887,444.24601013962086,1621.0637416949126,4.98406050886727e-4,2.4858973240459684e-4,9.071095576797221e-4,0.03084172496111055,34
Idaho,2020-04-09,1366,51,1787065,876.3673387390511,439.08727827368057,1580.2341821956359,4.903947750859936e-4,2.4570302606434605e-4,8.842622860363982e-4,0.030064917725237537,34
Idaho,2020-04-10,1425,47,1787065,847.9824512837453,418.4503097674243,1529.9280561064272,4.745112524075763e-4,2.3415505858344509e-4,8.561121481907078e-4,0.029107813038484063,34
Idaho,2020-04-11,1438,46.857142857142854,1787065,842.664711816121,419.62140545729545,1507.1303028004809,4.71535569112551e-4,2.3481037648731044e-4,8.433550558040591e-4,0.028674071897338012,34
Idaho,2020-04-12,1457,50.714285714285715,1787065,811.6820128147292,394.0049107002461,1462.7766985405776,4.5419837152802455e-4,2.2047598195938374e-4,8.185358106955133e-4,0.027830217563647452,34
Idaho,2020-04-13,1499,34.714285714285715,1787065,810.5242803472131,397.2210204412425,1451.9170430576971,4.535505313725092e-4,2.222756421513725e-4,8.124590001246161e-4,0.027623606004236946,34
Idaho,2020-04-14,1538,32.857142857142854,1787065,816.9678489360487,407.18316201863564,1451.8866412804612,4.5715620245265204e-4,2.2785022482038183e-4,8.124419879973371e-4,0.02762302759190946,34
Idaho,2020-04-15,1587,32.857142857142854,1787065,762.1194188175122,355.14159128017246,1393.4271619961435,4.2646429694359866e-4,1.9872897252208086e-4,7.797294233819942e-4,0.026510800394987804,34
Idaho,2020-04-16,1609,30.714285714285715,1787065,737.4774913541091,332.73900763404663,1367.7734986488865,4.126752476010157e-4,1.8619300788390273e-4,7.653742301756716e-4,0.026022723825972833,34
Idaho,2020-04-17,1655,33.857142857142854,1787065,706.8819980611544,303.95894247284025,1338.57449236536,3.955547213230377e-4,1.7008835295461566e-4,7.490351455405148e-4,0.0254671949483775,34
Idaho,2020-04-18,1668,32.57142857142857,1787065,678.038294812361,276.64931269506053,1313.3903124421165,3.794144560004034e-4,1.5480651945791593e-4,7.349426643362812e-4,0.02498805058743356,34
Idaho,2020-04-19,1672,30.714285714285715,1787065,649.4629975615927,249.4638796358552,1290.615255745769,3.63424384430109e-4,1.3959418355563742e-4,7.221982724443537e-4,0.024554741263108026,34
Idaho,2020-04-20,1736,32.42857142857143,1787065,638.0011702339946,239.37569680191046,1286.9472536518374,3.5701061250373913e-4,1.3394907113166587e-4,7.201457438044152e-4,0.02448495528935012,34
Idaho,2020-04-21,1766,30.714285714285715,1787065,633.9169279734448,236.7668965027282,1292.4299815845245,3.5472516554990713e-4,1.3248924717496464e-4,7.232137508062239e-4,0.024589267527411612,34
Idaho,2020-04-22,1802,31.285714285714285,1787065,619.5599323750844,224.0945417435602,1289.1186345301803,3.466913248119595e-4,1.253980922594087e-4,7.213607980292717e-4,0.024526267132995237,34
Idaho,2020-04-23,1836,32.142857142857146,1787065,589.1234109033984,195.6412334096723,1270.8742793944705,3.29659755466868e-4,1.0947628284906946e-4,7.111516813291461e-4,0.02417915716519097,34
Idaho,2020-04-24,1870,25.857142857142858,1787065,560.4413873655512,169.30395033187355,1255.1847726165847,3.1360996234918776e-4,9.473855194515787e-5,7.023721983344673e-4,0.023880654743371886,34
Idaho,2020-04-25,1887,26.571428571428573,1787065,531.6096320062221,143.2141004656425,1239.818878333882,2.9747638278754387e-4,8.013927891019213e-5,6.937738013636224e-4,0.023588309246363164,34
Idaho,2020-04-26,1897,26,1787065,515.9211731505759,130.67170061139294,1237.7869256295273,2.886974861857716e-4,7.3120843736178e-5,6.926367679012948e-4,0.023549650108644023,34
Idaho,2020-04-27,1917,25.714285714285715,1787065,494.10455277752067,112.38449873647836,1229.5951987369538,2.7648941296344603e-4,6.288775099757332e-5,6.880528681032608e-4,0.023393797515510868,34
Idaho,2020-04-28,1952,23.571428571428573,1787065,500.04195436367166,122.20019092341593,1248.9953189802743,2.798118447642764e-4,6.838038399465936e-5,6.98908724070067e-4,0.023762896618382278,34
Idaho,2020-04-29,1984,24.857142857142858,1787065,458.18697028076343,105.13163091186894,1220.404398467429,2.5639076937926907e-4,5.882921489250192e-5,6.829099100857714e-4,0.023218936942916227,34
Idaho,2020-04-30,2016,27.333333333333332,1787065,440.68378739003225,92.08929694417075,1215.973914054767,2.4659639542491863e-4,5.1531028218990775e-5,6.804307140785405e-4,0.023134644278670378,34
Idaho,2020-05-01,2035,31.833333333333332,1787065,414.22247736112246,77.14448936011351,1202.4013673480736,2.3178926192450887e-4,4.3168261568613066e-5,6.728358326910736e-4,0.04642567245568408,69
Idaho,2020-05-02,2061,29.5,1787065,399.028227709652,64.99390106562763,1199.9118841752388,2.232869132961879e-4,3.636907502839999e-5,6.714427758225016e-4,0.04632955153175261,69
Idaho,2020-05-03,2059,29.333333333333332,1787065,377.87775194013904,53.19956748696648,1191.2752472534837,2.1145159909692095e-4,2.9769240339308577e-5,6.666099147224548e-4,0.04599608411584938,69
Idaho,2020-05-04,2106,27.333333333333332,1787065,359.17628047183507,43.03235999674144,1184.8814913175909,2.0098669073135845e-4,2.407990755609977e-5,6.630321176440649e-4,0.045749216117440476,69
Idaho,2020-05-05,2127,28.666666666666668,1787065,363.733389446131,49.63940204511152,1201.5043726557408,2.035367428975057e-4,2.7777054581177247e-5,6.723338953287881e-4,0.046391038777686376,69
Idaho,2020-05-06,2158,28.5,1787065,342.33946647503615,42.519961836421444,1191.8687608959751,1.9156520130775105e-4,2.3793181465935175e-5,6.669420311493846e-4,0.046019000149307536,69
Idaho,2020-05-07,2178,24.714285714285715,1787065,316.2214655921328,35.79209158651734,1177.1376316278142,1.7695017561875635e-4,2.0028421790207594e-5,6.586988339136037e-4,0.04545021954003866,69
Idaho,2020-05-08,2205,22.142857142857142,1787065,292.13093390625994,29.712906164983185,1164.0398195079963,1.6346967452569432e-4,1.662665105353369e-5,6.513696029568014e-4,0.0449445026040193,69
Idaho,2020-05-09,2230,23.857142857142858,1787065,272.72024155247254,24.34409610236641,1155.2341265952764,1.526079026518188e-4,1.3622389841648967e-5,6.464421420571027e-4,0.044604507801940085,69
Idaho,2020-05-10,2232,23.857142857142858,1787065,244.55264540090457,19.710893156251437,1137.275940999391,1.3684597113194235e-4,1.1029757259110014e-5,6.363931591740596e-4,0.04391112798301011,69
Idaho,2020-05-11,2261,24.857142857142858,1787065,NA,NA,NA,NA,NA,NA,NA,69
Idaho,2020-05-12,2294,26.285714285714285,1787065,NA,NA,NA,NA,NA,NA,NA,69
Idaho,2020-05-13,2325,27,1787065,NA,NA,NA,NA,NA,NA,NA,69
Idaho,2020-05-14,2352,27,1787065,NA,NA,NA,NA,NA,NA,NA,69
Idaho,2020-05-15,2389,27.714285714285715,1787065,NA,NA,NA,NA,NA,NA,NA,69
Illinois,2020-02-01,2,0.14285714285714285,12671821,0.1922543591130002,0.03346085726152456,1.0795275787001821,1.5171801993809746e-8,2.6405721215225943e-9,8.519119538542898e-8,0.0022105411378611113,25948
Illinois,2020-02-02,2,0.14285714285714285,12671821,0.24522098894670488,0.044148804032640154,1.332887026679411,1.935167715411265e-8,3.4840141785967583e-9,1.0518512111869408e-7,0.002729343522787874,25948
Illinois,2020-02-03,2,0,12671821,0.3117749492839455,0.058069735664769424,1.640326010593885,2.4603799981387482e-8,4.582588064080879e-9,1.2944674728232706e-7,0.0033588841984818225,25948
Illinois,2020-02-04,2,0,12671821,0.3955702368658212,0.07622539166234611,2.0140597694703724,3.121652656439996e-8,6.015346307554858e-9,1.5894004259296058e-7,0.004124176225202141,25948
